outside_temp,outside_humidity,inside_temp,inside_humidity,username,date,time
70.9,61.7,70.7,61.4,wanda13,15-05-01,00
75.9,67.3,73.6,65.3,wanda13,15-05-01,06
79.8,59.7,77.2,56.4,wanda13,15-05-01,12
91.0,92.1,90.6,91.7,wanda13,15-05-01,18
91.0,92.0,86.7,91.4,wanda13,15-05-02,00
85.7,50.7,85.2,45.1,wanda13,15-05-02,06
88.7,90.7,83.9,85.3,wanda13,15-05-02,12
90.8,69.7,89.7,69.7,wanda13,15-05-02,18
71.3,60.7,66.1,60.1,wanda13,15-05-03,00
87.1,93.8,85.3,91.5,wanda13,15-05-03,06
72.6,51.3,72.2,51.0,wanda13,15-05-03,12
93.8,90.8,86.0,87.2,wanda13,15-05-03,18
78.3,85.9,77.4,80.6,wanda13,15-05-04,00
92.8,62.8,89.3,57.7,wanda13,15-05-04,06
84.9,66.0,80.2,66.0,wanda13,15-05-04,12
72.8,57.4,71.1,55.3,wanda13,15-05-04,18
76.1,90.1,75.5,89.7,wanda13,15-05-05,00
80.0,75.2,76.4,72.2,wanda13,15-05-05,06
84.8,83.8,84.1,82.6,wanda13,15-05-05,12
74.7,84.7,74.7,83.8,wanda13,15-05-05,18
87.5,60.5,85.4,59.3,wanda13,15-05-06,00
88.9,71.5,88.5,66.8,wanda13,15-05-06,06
74.4,58.6,73.0,51.0,wanda13,15-05-06,12
78.7,83.0,78.4,82.4,wanda13,15-05-06,18
74.8,77.0,74.7,74.2,wanda13,15-05-07,00
86.9,76.9,81.1,75.5,wanda13,15-05-07,06
79.6,79.7,78.2,75.7,wanda13,15-05-07,12
83.7,90.0,82.5,83.8,wanda13,15-05-07,18
82.5,89.1,81.1,87.8,wanda13,15-05-08,00
70.2,89.5,67.1,88.5,wanda13,15-05-08,06
89.0,50.7,85.0,45.2,wanda13,15-05-08,12
80.3,80.9,74.9,77.2,wanda13,15-05-08,18
78.9,88.7,78.7,83.5,wanda13,15-05-09,00
80.4,89.8,79.5,87.6,wanda13,15-05-09,06
88.3,78.3,88.3,72.9,wanda13,15-05-09,12
74.3,51.6,67.3,51.4,wanda13,15-05-09,18
85.6,78.6,84.5,78.4,wanda13,15-05-10,00
80.1,63.1,79.1,62.4,wanda13,15-05-10,06
93.4,56.6,91.5,56.6,wanda13,15-05-10,12
83.6,51.0,79.4,44.2,wanda13,15-05-10,18
88.4,91.2,88.2,91.2,wanda13,15-05-11,00
79.1,58.0,79.1,50.1,wanda13,15-05-11,06
74.9,82.2,73.1,81.3,wanda13,15-05-11,12
84.1,55.1,80.1,53.0,wanda13,15-05-11,18
77.7,54.7,77.2,52.5,wanda13,15-05-12,00
78.7,71.2,77.8,70.5,wanda13,15-05-12,06
81.3,94.6,79.3,91.5,wanda13,15-05-12,12
78.1,65.7,70.2,64.8,wanda13,15-05-12,18
90.4,63.2,86.8,58.9,wanda13,15-05-13,00
78.6,67.9,73.1,67.9,wanda13,15-05-13,06
81.8,71.4,78.9,66.6,wanda13,15-05-13,12
94.1,72.3,91.6,68.1,wanda13,15-05-13,18
91.2,84.8,91.1,78.3,wanda13,15-05-14,00
73.0,71.4,70.1,71.4,wanda13,15-05-14,06
87.6,77.5,80.5,73.3,wanda13,15-05-14,12
86.7,73.8,86.0,72.5,wanda13,15-05-14,18
91.7,92.9,90.9,87.3,wanda13,15-05-15,00
74.3,78.6,69.6,73.0,wanda13,15-05-15,06
74.4,63.7,73.6,62.9,wanda13,15-05-15,12
85.5,72.3,84.1,70.8,wanda13,15-05-15,18
89.4,63.5,87.7,59.0,wanda13,15-05-16,00
73.1,69.7,73.1,69.1,wanda13,15-05-16,06
91.4,80.0,90.0,80.0,wanda13,15-05-16,12
81.4,57.6,81.2,54.8,wanda13,15-05-16,18
88.5,62.5,86.8,59.7,wanda13,15-05-17,00
82.7,66.3,80.6,66.0,wanda13,15-05-17,06
80.0,75.7,79.9,73.8,wanda13,15-05-17,12
91.1,63.0,87.2,63.0,wanda13,15-05-17,18
86.2,93.8,76.5,87.0,wanda13,15-05-18,00
83.4,89.1,83.1,86.7,wanda13,15-05-18,06
92.4,88.4,89.0,85.3,wanda13,15-05-18,12
74.4,74.6,73.1,68.6,wanda13,15-05-18,18
85.0,74.2,79.4,72.1,wanda13,15-05-19,00
77.3,88.4,75.0,87.0,wanda13,15-05-19,06
74.3,86.8,74.3,86.8,wanda13,15-05-19,12
72.6,63.4,72.6,63.4,wanda13,15-05-19,18
83.2,91.3,82.7,85.1,wanda13,15-05-20,00
94.2,83.1,87.1,82.2,wanda13,15-05-20,06
79.7,88.8,76.7,87.4,wanda13,15-05-20,12
89.3,84.9,88.4,79.2,wanda13,15-05-20,18
91.9,92.9,91.0,90.9,wanda13,15-05-21,00
81.6,74.8,80.9,74.7,wanda13,15-05-21,06
72.3,94.8,65.2,93.2,wanda13,15-05-21,12
70.1,67.3,65.5,66.8,wanda13,15-05-21,18
89.5,79.7,89.5,70.7,wanda13,15-05-22,00
84.7,59.6,82.7,59.6,wanda13,15-05-22,06
77.6,90.0,77.5,89.0,wanda13,15-05-22,12
87.7,91.7,85.6,90.8,wanda13,15-05-22,18
80.8,91.5,75.2,87.6,wanda13,15-05-23,00
72.2,83.9,71.9,80.0,wanda13,15-05-23,06
91.6,50.6,90.8,44.7,wanda13,15-05-23,12
71.3,73.7,67.3,73.7,wanda13,15-05-23,18
73.7,57.6,71.7,57.2,wanda13,15-05-24,00
79.6,66.0,79.6,65.9,wanda13,15-05-24,06
92.3,94.8,91.4,92.4,wanda13,15-05-24,12
90.5,76.1,89.5,71.5,wanda13,15-05-24,18
76.2,54.2,70.6,49.1,wanda13,15-05-25,00
84.3,53.9,77.0,50.9,wanda13,15-05-25,06
76.5,73.6,71.5,71.8,wanda13,15-05-25,12
90.9,73.3,87.8,66.8,wanda13,15-05-25,18
94.3,76.5,90.6,76.5,wanda13,15-05-26,00
70.6,56.9,68.7,51.1,wanda13,15-05-26,06
86.5,74.8,82.2,70.2,wanda13,15-05-26,12
87.5,78.2,86.7,73.0,wanda13,15-05-26,18
70.1,59.9,67.6,58.2,wanda13,15-05-27,00
81.9,80.9,74.0,80.4,wanda13,15-05-27,06
87.3,91.4,84.6,90.5,wanda13,15-05-27,12
92.2,70.8,85.9,70.8,wanda13,15-05-27,18
72.1,74.0,71.5,71.8,wanda13,15-05-28,00
89.6,56.3,86.3,54.7,wanda13,15-05-28,06
78.0,63.0,75.9,61.3,wanda13,15-05-28,12
78.0,65.7,76.8,61.9,wanda13,15-05-28,18
95.0,81.9,88.7,81.9,wanda13,15-05-29,00
72.4,76.1,72.2,73.6,wanda13,15-05-29,06
79.3,89.4,77.7,85.3,wanda13,15-05-29,12
88.2,83.7,84.1,76.1,wanda13,15-05-29,18
87.4,95.0,85.8,93.8,wanda13,15-05-30,00
86.9,65.6,86.2,63.4,wanda13,15-05-30,06
74.6,60.3,67.9,57.1,wanda13,15-05-30,12
80.1,58.9,77.7,55.1,wanda13,15-05-30,18
75.1,71.5,73.6,64.8,wanda13,15-05-31,00
77.1,69.2,75.8,68.3,wanda13,15-05-31,06
90.4,59.2,89.6,57.5,wanda13,15-05-31,12
77.1,87.0,76.8,86.7,wanda13,15-05-31,18
90.7,94.8,89.6,93.8,wanda13,15-06-01,00
82.0,81.8,76.3,77.4,wanda13,15-06-01,06
88.5,67.1,86.0,67.1,wanda13,15-06-01,12
89.0,69.8,88.7,69.8,wanda13,15-06-01,18
71.7,66.5,71.6,65.1,wanda13,15-06-02,00
89.0,50.8,85.6,48.3,wanda13,15-06-02,06
77.4,85.5,76.1,81.3,wanda13,15-06-02,12
90.9,55.3,88.6,52.6,wanda13,15-06-02,18
72.8,91.6,72.7,89.4,wanda13,15-06-03,00
90.4,92.3,82.1,88.0,wanda13,15-06-03,06
77.9,52.6,75.8,45.0,wanda13,15-06-03,12
85.4,90.0,85.1,89.5,wanda13,15-06-03,18
82.0,83.7,82.0,82.7,wanda13,15-06-04,00
82.2,91.9,80.2,84.9,wanda13,15-06-04,06
80.9,79.5,80.8,76.6,wanda13,15-06-04,12
81.5,85.0,77.8,85.0,wanda13,15-06-04,18
81.0,57.7,77.1,52.0,wanda13,15-06-05,00
85.6,78.5,80.9,73.8,wanda13,15-06-05,06
78.3,86.1,78.3,85.3,wanda13,15-06-05,12
82.6,50.0,81.3,41.3,wanda13,15-06-05,18
71.3,94.3,69.8,92.4,wanda13,15-06-06,00
71.9,54.0,71.9,50.1,wanda13,15-06-06,06
79.8,72.9,79.8,67.4,wanda13,15-06-06,12
89.2,90.0,88.8,90.0,wanda13,15-06-06,18
94.2,60.0,92.6,58.6,wanda13,15-06-07,00
80.4,72.9,78.0,71.9,wanda13,15-06-07,06
78.8,58.8,74.4,54.2,wanda13,15-06-07,12
78.5,52.5,75.7,49.1,wanda13,15-06-07,18
76.0,61.8,76.0,57.5,wanda13,15-06-08,00
81.3,78.8,72.4,76.3,wanda13,15-06-08,06
78.8,76.8,78.0,73.8,wanda13,15-06-08,12
90.0,93.8,89.8,92.9,wanda13,15-06-08,18
74.5,63.4,68.5,62.5,wanda13,15-06-09,00
79.2,63.0,78.8,60.7,wanda13,15-06-09,06
83.7,90.0,81.6,87.6,wanda13,15-06-09,12
71.0,80.3,68.4,79.1,wanda13,15-06-09,18
84.7,70.2,80.3,70.2,wanda13,15-06-10,00
82.1,67.1,82.1,65.5,wanda13,15-06-10,06
75.1,91.9,73.4,90.3,wanda13,15-06-10,12
71.3,61.8,69.0,59.1,wanda13,15-06-10,18
86.8,82.6,83.8,80.8,wanda13,15-06-11,00
75.9,59.2,71.4,54.8,wanda13,15-06-11,06
76.0,79.5,71.8,76.6,wanda13,15-06-11,12
80.2,88.3,79.3,87.6,wanda13,15-06-11,18
80.7,58.1,78.3,55.3,wanda13,15-06-12,00
81.9,73.1,78.3,67.4,wanda13,15-06-12,06
76.9,50.4,75.0,48.4,wanda13,15-06-12,12
74.0,86.8,72.2,85.9,wanda13,15-06-12,18
91.9,80.7,91.9,73.4,wanda13,15-06-13,00
73.7,86.3,69.2,86.3,wanda13,15-06-13,06
71.7,93.0,69.4,93.0,wanda13,15-06-13,12
84.4,50.1,82.5,47.7,wanda13,15-06-13,18
93.2,75.5,90.8,71.4,wanda13,15-06-14,00
89.9,50.4,87.8,49.0,wanda13,15-06-14,06
87.2,92.0,84.6,90.1,wanda13,15-06-14,12
80.7,90.3,75.0,86.2,wanda13,15-06-14,18
90.0,88.8,81.8,81.3,wanda13,15-06-15,00
79.0,88.9,73.3,83.6,wanda13,15-06-15,06
74.0,84.3,69.9,84.3,wanda13,15-06-15,12
82.5,74.8,79.3,74.1,wanda13,15-06-15,18
71.1,63.2,70.0,60.8,wanda13,15-06-16,00
73.5,66.5,70.7,62.7,wanda13,15-06-16,06
82.6,80.9,82.1,80.8,wanda13,15-06-16,12
83.6,91.2,79.1,87.8,wanda13,15-06-16,18
80.3,92.1,79.6,91.0,wanda13,15-06-17,00
86.0,78.7,86.0,75.2,wanda13,15-06-17,06
83.7,81.3,80.2,81.1,wanda13,15-06-17,12
89.4,71.2,89.4,69.9,wanda13,15-06-17,18
84.7,83.9,80.8,83.9,wanda13,15-06-18,00
91.8,61.9,91.8,60.6,wanda13,15-06-18,06
84.3,87.2,83.1,87.1,wanda13,15-06-18,12
90.8,55.9,90.0,52.6,wanda13,15-06-18,18
83.4,82.1,78.3,75.1,wanda13,15-06-19,00
70.5,89.6,67.8,86.4,wanda13,15-06-19,06
80.2,81.5,79.2,81.0,wanda13,15-06-19,12
88.3,77.4,80.4,71.0,wanda13,15-06-19,18
82.8,86.4,79.4,84.4,wanda13,15-06-20,00
90.7,75.5,88.2,74.9,wanda13,15-06-20,06
85.1,51.3,81.7,50.5,wanda13,15-06-20,12
71.9,53.8,71.2,52.9,wanda13,15-06-20,18
84.7,90.1,78.5,89.4,wanda13,15-06-21,00
89.3,83.3,89.3,82.0,wanda13,15-06-21,06
73.0,50.6,65.3,49.4,wanda13,15-06-21,12
82.3,92.8,76.8,92.8,wanda13,15-06-21,18
78.6,80.9,72.0,71.7,wanda13,15-06-22,00
73.8,60.1,73.2,60.1,wanda13,15-06-22,06
87.7,85.5,87.7,82.8,wanda13,15-06-22,12
89.2,79.2,86.8,77.7,wanda13,15-06-22,18
83.2,89.3,82.0,89.0,wanda13,15-06-23,00
80.6,64.6,77.9,62.7,wanda13,15-06-23,06
94.0,84.1,93.3,82.3,wanda13,15-06-23,12
91.9,86.3,87.1,77.3,wanda13,15-06-23,18
92.2,93.8,91.6,92.9,wanda13,15-06-24,00
70.2,51.4,70.0,49.6,wanda13,15-06-24,06
70.7,75.6,69.6,75.2,wanda13,15-06-24,12
79.4,62.0,76.1,60.3,wanda13,15-06-24,18
84.5,94.6,84.0,92.6,wanda13,15-06-25,00
71.6,50.7,69.3,46.2,wanda13,15-06-25,06
82.8,51.6,79.0,50.9,wanda13,15-06-25,12
72.2,53.9,68.8,50.6,wanda13,15-06-25,18
72.3,52.6,70.7,51.6,wanda13,15-06-26,00
91.4,85.6,88.6,83.0,wanda13,15-06-26,06
70.7,82.0,70.7,82.0,wanda13,15-06-26,12
82.2,76.6,81.2,76.6,wanda13,15-06-26,18
81.0,51.6,80.7,51.6,wanda13,15-06-27,00
71.7,50.5,69.5,50.5,wanda13,15-06-27,06
86.9,70.3,84.0,69.9,wanda13,15-06-27,12
84.2,59.1,76.1,52.9,wanda13,15-06-27,18
77.0,51.1,75.4,50.9,wanda13,15-06-28,00
87.5,69.7,87.5,67.8,wanda13,15-06-28,06
84.3,58.7,75.0,56.2,wanda13,15-06-28,12
92.3,50.5,90.4,50.2,wanda13,15-06-28,18
73.6,63.6,71.3,63.1,wanda13,15-06-29,00
88.0,62.3,87.4,62.3,wanda13,15-06-29,06
86.3,82.6,85.1,82.0,wanda13,15-06-29,12
70.6,67.0,66.9,64.1,wanda13,15-06-29,18
92.2,66.9,90.5,62.0,wanda13,15-06-30,00
79.4,58.6,79.0,58.6,wanda13,15-06-30,06
76.9,56.2,75.9,53.9,wanda13,15-06-30,12
79.7,92.3,79.6,89.4,wanda13,15-06-30,18
75.3,85.0,71.2,84.3,wanda13,15-07-01,00
88.4,52.7,82.4,52.7,wanda13,15-07-01,06
84.7,93.5,84.7,93.4,wanda13,15-07-01,12
85.5,58.9,85.2,57.7,wanda13,15-07-01,18
90.8,78.6,90.1,78.2,wanda13,15-07-02,00
79.9,55.1,77.3,49.7,wanda13,15-07-02,06
86.1,90.6,86.0,88.6,wanda13,15-07-02,12
84.0,61.1,83.2,61.1,wanda13,15-07-02,18
85.8,89.4,82.4,86.1,wanda13,15-07-03,00
87.5,54.3,83.7,53.0,wanda13,15-07-03,06
73.2,86.8,70.1,84.9,wanda13,15-07-03,12
75.8,83.9,75.3,78.0,wanda13,15-07-03,18
79.4,72.1,78.8,71.8,wanda13,15-07-04,00
85.8,51.8,85.2,49.0,wanda13,15-07-04,06
85.2,75.9,84.7,75.3,wanda13,15-07-04,12
90.7,68.2,89.5,65.2,wanda13,15-07-04,18
93.9,83.6,87.7,83.6,wanda13,15-07-05,00
84.0,84.1,83.4,84.1,wanda13,15-07-05,06
74.9,79.8,72.2,77.8,wanda13,15-07-05,12
83.1,64.5,83.1,62.5,wanda13,15-07-05,18
89.1,89.7,87.1,89.7,wanda13,15-07-06,00
80.4,76.8,77.8,75.6,wanda13,15-07-06,06
70.4,74.4,63.8,69.8,wanda13,15-07-06,12
85.6,51.5,82.0,42.4,wanda13,15-07-06,18
82.3,82.8,82.2,76.7,wanda13,15-07-07,00
93.8,89.3,87.6,80.3,wanda13,15-07-07,06
94.6,59.2,92.6,52.9,wanda13,15-07-07,12
93.1,61.1,93.1,60.2,wanda13,15-07-07,18
92.2,78.8,89.6,78.8,wanda13,15-07-08,00
78.8,94.4,73.2,92.7,wanda13,15-07-08,06
92.9,77.2,92.3,74.2,wanda13,15-07-08,12
87.5,71.8,85.2,65.8,wanda13,15-07-08,18
71.7,73.3,71.1,71.4,wanda13,15-07-09,00
79.6,51.1,78.5,50.5,wanda13,15-07-09,06
86.4,80.5,84.6,79.8,wanda13,15-07-09,12
84.1,85.5,82.9,81.6,wanda13,15-07-09,18
90.2,50.8,89.7,43.9,wanda13,15-07-10,00
86.6,71.3,84.3,68.8,wanda13,15-07-10,06
82.4,78.7,78.4,75.3,wanda13,15-07-10,12
84.0,93.7,74.3,92.9,wanda13,15-07-10,18
80.2,93.5,78.5,93.0,wanda13,15-07-11,00
82.4,53.9,81.8,51.2,wanda13,15-07-11,06
87.0,91.4,86.0,89.7,wanda13,15-07-11,12
80.6,88.1,74.0,79.1,wanda13,15-07-11,18
82.5,87.3,76.6,85.3,wanda13,15-07-12,00
75.1,59.6,71.7,58.9,wanda13,15-07-12,06
85.3,59.3,83.1,57.9,wanda13,15-07-12,12
93.8,65.0,93.7,58.5,wanda13,15-07-12,18
73.0,50.8,71.0,48.5,wanda13,15-07-13,00
85.5,50.1,79.8,49.4,wanda13,15-07-13,06
71.4,52.1,71.4,52.1,wanda13,15-07-13,12
81.4,53.4,80.6,52.8,wanda13,15-07-13,18
92.1,83.4,90.9,79.3,wanda13,15-07-14,00
77.1,56.7,76.8,56.0,wanda13,15-07-14,06
88.7,79.0,82.2,75.5,wanda13,15-07-14,12
72.8,70.8,72.2,68.3,wanda13,15-07-14,18
90.6,61.3,85.8,60.0,wanda13,15-07-15,00
90.3,65.2,82.2,59.8,wanda13,15-07-15,06
73.5,84.1,71.6,82.4,wanda13,15-07-15,12
73.1,68.3,70.2,66.6,wanda13,15-07-15,18
74.7,74.1,74.4,74.1,wanda13,15-07-16,00
94.4,76.3,93.5,73.2,wanda13,15-07-16,06
84.3,84.9,81.8,81.2,wanda13,15-07-16,12
92.2,53.9,89.4,53.9,wanda13,15-07-16,18
77.6,80.5,73.0,71.2,wanda13,15-07-17,00
70.9,56.1,67.8,55.5,wanda13,15-07-17,06
81.3,91.3,79.5,90.3,wanda13,15-07-17,12
70.0,71.3,67.7,67.5,wanda13,15-07-17,18
93.3,78.0,92.9,75.3,wanda13,15-07-18,00
80.9,56.7,78.0,51.9,wanda13,15-07-18,06
93.7,70.2,93.6,69.0,wanda13,15-07-18,12
84.9,85.6,83.9,79.4,wanda13,15-07-18,18
89.7,94.9,86.2,89.9,wanda13,15-07-19,00
71.3,71.9,68.2,67.8,wanda13,15-07-19,06
71.1,83.1,65.5,80.8,wanda13,15-07-19,12
71.6,78.6,71.6,74.6,wanda13,15-07-19,18
85.5,86.0,80.2,78.2,wanda13,15-07-20,00
84.2,60.2,77.8,58.0,wanda13,15-07-20,06
84.7,90.9,78.3,86.9,wanda13,15-07-20,12
80.8,55.8,79.9,53.3,wanda13,15-07-20,18
84.5,75.0,80.6,73.1,wanda13,15-07-21,00
72.8,82.4,65.2,81.6,wanda13,15-07-21,06
78.5,66.2,70.7,60.6,wanda13,15-07-21,12
71.0,93.0,70.9,90.4,wanda13,15-07-21,18
85.2,60.3,81.9,56.0,wanda13,15-07-22,00
88.1,50.5,86.7,44.8,wanda13,15-07-22,06
94.4,57.7,89.3,57.7,wanda13,15-07-22,12
95.0,72.2,93.7,65.7,wanda13,15-07-22,18
80.6,70.6,77.5,70.6,wanda13,15-07-23,00
70.0,88.9,66.1,83.4,wanda13,15-07-23,06
94.3,68.0,86.3,60.9,wanda13,15-07-23,12
72.0,60.7,71.0,54.7,wanda13,15-07-23,18
91.9,89.7,91.1,84.2,wanda13,15-07-24,00
83.3,52.5,83.3,52.5,wanda13,15-07-24,06
84.2,54.5,83.6,52.6,wanda13,15-07-24,12
82.2,72.6,81.5,70.9,wanda13,15-07-24,18
79.6,88.7,72.4,87.3,wanda13,15-07-25,00
71.4,72.1,69.8,66.1,wanda13,15-07-25,06
90.3,56.7,87.4,56.6,wanda13,15-07-25,12
80.0,93.9,79.9,89.2,wanda13,15-07-25,18
80.5,57.5,78.9,55.2,wanda13,15-07-26,00
85.8,55.3,82.5,55.3,wanda13,15-07-26,06
83.7,52.2,82.9,52.2,wanda13,15-07-26,12
77.0,60.8,76.8,60.5,wanda13,15-07-26,18
89.8,88.1,89.6,87.8,wanda13,15-07-27,00
81.7,80.5,80.8,74.4,wanda13,15-07-27,06
77.4,61.0,77.0,56.3,wanda13,15-07-27,12
87.6,83.0,85.5,79.7,wanda13,15-07-27,18
75.2,70.2,74.7,63.0,wanda13,15-07-28,00
90.2,53.3,87.6,50.3,wanda13,15-07-28,06
81.4,89.7,78.4,79.8,wanda13,15-07-28,12
78.4,87.3,76.4,79.2,wanda13,15-07-28,18
85.9,85.4,80.6,82.3,wanda13,15-07-29,00
85.3,67.3,83.0,64.7,wanda13,15-07-29,06
92.4,75.3,92.1,73.6,wanda13,15-07-29,12
84.0,76.0,81.7,74.2,wanda13,15-07-29,18
75.1,70.7,75.0,70.5,wanda13,15-07-30,00
87.9,90.8,84.2,89.4,wanda13,15-07-30,06
82.9,93.3,81.0,91.3,wanda13,15-07-30,12
82.4,72.3,77.6,67.2,wanda13,15-07-30,18
75.3,78.0,68.4,78.0,wanda13,15-07-31,00
71.6,54.4,70.1,53.7,wanda13,15-07-31,06
75.9,85.8,74.3,82.0,wanda13,15-07-31,12
82.1,55.2,79.2,55.2,wanda13,15-07-31,18
91.2,89.4,91.2,82.9,wanda13,15-08-01,00
78.2,78.4,74.8,68.4,wanda13,15-08-01,06
91.6,90.5,88.8,89.9,wanda13,15-08-01,12
76.2,65.3,75.2,63.7,wanda13,15-08-01,18
78.3,93.9,72.6,93.1,wanda13,15-08-02,00
87.1,88.8,80.9,88.2,wanda13,15-08-02,06
76.6,73.4,76.2,71.7,wanda13,15-08-02,12
79.2,69.2,74.3,63.9,wanda13,15-08-02,18
88.9,57.8,86.1,57.8,wanda13,15-08-03,00
88.6,81.2,86.7,74.6,wanda13,15-08-03,06
83.4,80.9,81.8,80.1,wanda13,15-08-03,12
91.2,82.6,88.0,79.6,wanda13,15-08-03,18
87.2,88.5,87.2,87.5,wanda13,15-08-04,00
71.5,63.6,71.4,60.9,wanda13,15-08-04,06
83.8,61.6,76.1,57.1,wanda13,15-08-04,12
94.5,56.3,91.6,52.3,wanda13,15-08-04,18
70.8,51.2,68.3,48.4,wanda13,15-08-05,00
91.0,65.1,90.9,64.5,wanda13,15-08-05,06
74.3,83.2,70.3,83.1,wanda13,15-08-05,12
94.8,84.5,93.1,83.2,wanda13,15-08-05,18
74.2,77.4,71.5,74.9,wanda13,15-08-06,00
85.5,50.0,85.1,42.3,wanda13,15-08-06,06
72.3,88.2,70.9,85.9,wanda13,15-08-06,12
76.3,94.9,76.2,94.9,wanda13,15-08-06,18
91.3,65.9,89.0,63.3,wanda13,15-08-07,00
71.5,60.2,68.6,56.1,wanda13,15-08-07,06
88.7,52.9,85.9,51.6,wanda13,15-08-07,12
94.2,50.5,92.0,50.5,wanda13,15-08-07,18
86.2,82.2,86.2,79.1,wanda13,15-08-08,00
82.3,77.2,76.2,76.8,wanda13,15-08-08,06
81.5,62.1,76.5,62.1,wanda13,15-08-08,12
82.7,81.4,82.7,79.7,wanda13,15-08-08,18
76.9,75.7,76.9,75.7,wanda13,15-08-09,00
87.9,71.9,82.6,71.0,wanda13,15-08-09,06
76.5,62.3,76.0,60.1,wanda13,15-08-09,12
87.4,62.4,85.6,61.9,wanda13,15-08-09,18
80.0,55.1,79.4,55.1,wanda13,15-08-10,00
72.2,69.4,70.3,68.7,wanda13,15-08-10,06
77.9,94.7,72.9,92.8,wanda13,15-08-10,12
73.6,58.3,71.5,58.3,wanda13,15-08-10,18
82.9,56.3,79.9,52.2,wanda13,15-08-11,00
80.0,61.7,80.0,61.7,wanda13,15-08-11,06
90.2,89.5,88.2,84.1,wanda13,15-08-11,12
86.6,73.5,84.0,70.5,wanda13,15-08-11,18
93.0,58.7,89.4,57.9,wanda13,15-08-12,00
84.0,82.0,81.4,82.0,wanda13,15-08-12,06
93.9,63.6,92.4,62.7,wanda13,15-08-12,12
90.9,84.3,88.0,83.4,wanda13,15-08-12,18
81.0,83.9,81.0,83.7,wanda13,15-08-13,00
89.5,75.6,87.5,71.7,wanda13,15-08-13,06
86.9,65.2,80.8,64.3,wanda13,15-08-13,12
90.1,66.1,90.0,63.9,wanda13,15-08-13,18
84.2,79.1,81.1,78.7,wanda13,15-08-14,00
74.1,74.8,70.1,68.5,wanda13,15-08-14,06
91.5,67.5,90.8,67.5,wanda13,15-08-14,12
94.9,68.0,94.6,65.1,wanda13,15-08-14,18
72.3,69.4,70.3,68.1,wanda13,15-08-15,00
93.8,80.6,93.0,79.7,wanda13,15-08-15,06
81.8,82.0,79.5,81.9,wanda13,15-08-15,12
83.4,58.1,80.5,48.5,wanda13,15-08-15,18
94.2,67.5,91.5,66.2,wanda13,15-08-16,00
85.0,65.0,76.5,65.0,wanda13,15-08-16,06
82.8,52.9,82.8,50.7,wanda13,15-08-16,12
91.0,67.1,89.9,62.6,wanda13,15-08-16,18
75.1,59.1,74.4,52.4,wanda13,15-08-17,00
78.5,69.0,70.1,67.0,wanda13,15-08-17,06
82.2,74.1,81.1,73.2,wanda13,15-08-17,12
85.0,62.5,84.6,62.5,wanda13,15-08-17,18
88.8,66.7,88.3,65.5,wanda13,15-08-18,00
82.6,94.8,81.7,86.4,wanda13,15-08-18,06
72.6,57.3,72.6,51.6,wanda13,15-08-18,12
85.8,87.6,77.8,83.5,wanda13,15-08-18,18
81.7,54.1,80.1,49.1,wanda13,15-08-19,00
79.8,68.4,78.0,62.3,wanda13,15-08-19,06
87.4,53.5,85.9,49.6,wanda13,15-08-19,12
92.7,72.8,92.1,72.4,wanda13,15-08-19,18
78.8,70.9,74.1,68.6,wanda13,15-08-20,00
85.6,80.5,80.2,77.3,wanda13,15-08-20,06
82.6,80.5,79.9,80.2,wanda13,15-08-20,12
75.2,82.6,68.1,81.9,wanda13,15-08-20,18
70.7,88.6,70.5,87.4,wanda13,15-08-21,00
78.1,91.5,77.1,90.0,wanda13,15-08-21,06
83.0,60.9,82.2,55.3,wanda13,15-08-21,12
81.6,78.2,72.8,77.6,wanda13,15-08-21,18
76.4,73.2,75.9,73.0,wanda13,15-08-22,00
85.3,65.0,84.6,62.2,wanda13,15-08-22,06
74.0,81.5,68.8,77.8,wanda13,15-08-22,12
80.7,91.0,78.2,88.4,wanda13,15-08-22,18
83.1,54.4,82.8,48.4,wanda13,15-08-23,00
87.8,51.3,87.6,41.6,wanda13,15-08-23,06
85.3,51.5,84.9,48.0,wanda13,15-08-23,12
84.9,78.7,82.9,72.9,wanda13,15-08-23,18
82.0,52.7,81.2,52.7,wanda13,15-08-24,00
87.4,77.0,84.4,76.7,wanda13,15-08-24,06
84.8,62.0,84.8,61.3,wanda13,15-08-24,12
86.3,56.3,85.8,53.2,wanda13,15-08-24,18
87.3,75.4,87.3,74.7,wanda13,15-08-25,00
74.0,82.8,73.0,80.9,wanda13,15-08-25,06
87.5,86.7,85.3,86.4,wanda13,15-08-25,12
83.2,68.4,83.2,67.3,wanda13,15-08-25,18
75.0,77.8,74.0,71.5,wanda13,15-08-26,00
83.7,74.8,78.7,74.4,wanda13,15-08-26,06
93.0,84.4,91.1,83.9,wanda13,15-08-26,12
94.6,53.2,93.0,49.1,wanda13,15-08-26,18
73.2,62.5,73.2,61.7,wanda13,15-08-27,00
81.4,90.5,78.5,89.5,wanda13,15-08-27,06
82.5,60.8,81.4,60.8,wanda13,15-08-27,12
73.8,78.4,68.0,75.1,wanda13,15-08-27,18
92.0,89.0,90.5,89.0,wanda13,15-08-28,00
92.7,61.0,92.7,59.0,wanda13,15-08-28,06
87.6,71.4,85.1,70.8,wanda13,15-08-28,12
90.0,82.7,83.3,81.2,wanda13,15-08-28,18
71.7,55.9,67.8,54.9,wanda13,15-08-29,00
